,selic,usd_brl,ibc_br,ipca_mom,pib_yoy,selic_change,usd_ret,usd_vol_20d,ibc_br_yoy,ipca_12m,juro_real
2013-10-10,0.095,2.1844,106.62486,37.603,0.03,0.0050000000000000044,-0.009295610541340833,0.0054204985865014535,0.028411787712379954,0.0,0.095
2013-10-11,0.095,2.1815,106.62486,37.603,0.03,0.0,-0.0013284777143342558,0.005422671842733443,0.028411787712379954,0.0,0.095
2013-10-12,0.095,2.1815,106.62486,37.603,0.03,0.0,0.0,0.005422671842733443,0.028411787712379954,0.0,0.095
2013-10-13,0.095,2.1815,106.62486,37.603,0.03,0.0,0.0,0.005422936646452866,0.028411787712379954,0.0,0.095
2013-10-14,0.095,2.1811,106.62486,37.603,0.03,0.0,-0.0001833768858576276,0.005422440691294789,0.028411787712379954,0.0,0.095
2013-10-15,0.095,2.1812,106.62486,37.603,0.03,0.0,4.5847374099769246e-05,0.004975191717782285,0.028411787712379954,0.0,0.095
2013-10-16,0.095,2.1623,106.62486,37.603,0.03,0.0,-0.008702714072057114,0.005185317550349232,0.028411787712379954,0.0,0.095
2013-10-17,0.095,2.1605,106.62486,37.603,0.03,0.0,-0.0008327936078615428,0.003967036264769617,0.028411787712379954,0.0,0.095
2013-10-18,0.095,2.161,106.62486,37.603,0.03,0.0,0.0002314011348981728,0.003974041092518257,0.028411787712379954,0.0,0.095
2013-10-19,0.095,2.161,106.62486,37.603,0.03,0.0,0.0,0.003974041092518257,0.028411787712379954,0.0,0.095
2013-10-20,0.095,2.161,106.62486,37.603,0.03,0.0,0.0,0.0032365622360190373,0.028411787712379954,0.0,0.095
2013-10-21,0.095,2.1732,106.62486,37.603,0.03,0.0,0.0056296581704819515,0.0032521970628627897,0.028411787712379954,0.0,0.095
2013-10-22,0.095,2.1754,106.62486,37.603,0.03,0.0,0.0010118199823818475,0.003273738012233772,0.028411787712379954,0.0,0.095
2013-10-23,0.095,2.1821,106.62486,37.603,0.03,0.0,0.0030751601973334785,0.003383093557540992,0.028411787712379954,0.0,0.095
2013-10-24,0.095,2.1997,106.62486,37.603,0.03,0.0,0.00803327155459429,0.003887720274966937,0.028411787712379954,0.0,0.095
2013-10-25,0.095,2.1842,106.62486,37.603,0.03,0.0,-0.007071358648049506,0.004187296239035734,0.028411787712379954,0.0,0.095
2013-10-26,0.095,2.1842,106.62486,37.603,0.03,0.0,0.0,0.004187296239035734,0.028411787712379954,0.0,0.095
2013-10-27,0.095,2.1842,106.62486,37.603,0.03,0.0,0.0,0.004160152544888551,0.028411787712379954,0.0,0.095
2013-10-28,0.095,2.184,106.62486,37.603,0.03,0.0,-9.157089883236609e-05,0.0041127674595092525,0.028411787712379954,0.0,0.095
2013-10-29,0.095,2.1798,106.62486,37.603,0.03,0.0,-0.0019249284095843938,0.004095028017448388,0.028411787712379954,0.0,0.095
2013-10-30,0.095,2.1882,106.62486,37.603,0.03,0.0,0.003846158587478315,0.0036516148807216784,0.028411787712379954,0.0,0.095
2013-10-31,0.095,2.202,106.62486,37.603,0.03,0.0,0.006286750239935591,0.0038857819364836814,0.028411787712379954,0.0,0.095
2013-11-01,0.095,2.2462,103.73711,37.8061,0.03,0.0,0.01987386124631047,0.00581974813585173,0.025218873131114927,0.0,0.095
2013-11-02,0.095,2.2462,103.73711,37.8061,0.03,0.0,0.0,0.00581974813585173,0.025218873131114927,0.0,0.095
2013-11-03,0.095,2.2462,103.73711,37.8061,0.03,0.0,0.0,0.005817164399925242,0.025218873131114927,0.0,0.095
2013-11-04,0.095,2.242,103.73711,37.8061,0.03,0.0,-0.0018715748968305458,0.005857540095713841,0.025218873131114927,0.0,0.095
2013-11-05,0.095,2.2741,103.73711,37.8061,0.03,0.0,0.01421604508527824,0.006021842288144676,0.025218873131114927,0.0,0.095
2013-11-06,0.095,2.2779,103.73711,37.8061,0.03,0.0,0.0016695961699141274,0.005974308999953657,0.025218873131114927,0.0,0.095
2013-11-07,0.095,2.2819,103.73711,37.8061,0.03,0.0,0.0017544633650805792,0.005951578411684606,0.025218873131114927,0.0,0.095
2013-11-08,0.095,2.3164,103.73711,37.8061,0.03,0.0,0.015005827099256347,0.006510043988859735,0.025218873131114927,0.0,0.095
2013-11-09,0.095,2.3164,103.73711,37.8061,0.03,0.0,0.0,0.006510043988859735,0.025218873131114927,0.0,0.095
2013-11-10,0.095,2.3164,103.73711,37.8061,0.03,0.0,0.0,0.006533513660332783,0.025218873131114927,0.0,0.095
2013-11-11,0.095,2.3136,103.73711,37.8061,0.03,0.0,-0.0012095033871890126,0.006591129068733795,0.025218873131114927,0.0,0.095
2013-11-12,0.095,2.3356,103.73711,37.8061,0.03,0.0,0.00946406444493696,0.006743952461357425,0.025218873131114927,0.0,0.095
2013-11-13,0.095,2.3228,103.73711,37.8061,0.03,0.0,-0.005495462911487755,0.006930565999177714,0.025218873131114927,0.0,0.095
2013-11-14,0.095,2.3283,103.73711,37.8061,0.03,0.0,0.002365033030307994,0.006538854573990026,0.025218873131114927,0.0,0.095
2013-11-15,0.095,2.3283,103.73711,37.8061,0.03,0.0,0.0,0.006538854573990026,0.025218873131114927,0.0,0.095
2013-11-16,0.095,2.3283,103.73711,37.8061,0.03,0.0,0.0,0.006538854573990026,0.025218873131114927,0.0,0.095
2013-11-17,0.095,2.3283,103.73711,37.8061,0.03,0.0,0.0,0.006536464214246958,0.025218873131114927,0.0,0.095
2013-11-18,0.095,2.2822,103.73711,37.8061,0.03,0.0,-0.01999849752762356,0.008294954313005925,0.025218873131114927,0.0,0.095
2013-11-19,0.095,2.2656,103.73711,37.8061,0.03,0.0,-0.0073002655011786205,0.008555630642753474,0.025218873131114927,0.0,0.095
2013-11-20,0.095,2.2713,103.73711,37.8061,0.03,0.0,0.0025127302779699703,0.008491402903473605,0.025218873131114927,0.0,0.095
2013-11-21,0.095,2.3061,103.73711,37.8061,0.03,0.0,0.015205431245825334,0.008011785245783692,0.025218873131114927,0.0,0.095
2013-11-22,0.095,2.2906,103.73711,37.8061,0.03,0.0,-0.006743994059580061,0.008209562792917511,0.025218873131114927,0.0,0.095
2013-11-23,0.095,2.2906,103.73711,37.8061,0.03,0.0,0.0,0.008209562792917511,0.025218873131114927,0.0,0.095
2013-11-24,0.095,2.2906,103.73711,37.8061,0.03,0.0,0.0,0.00818599629331987,0.025218873131114927,0.0,0.095
2013-11-25,0.095,2.2865,103.73711,37.8061,0.03,0.0,-0.0017915278655058656,0.007594425496741029,0.025218873131114927,0.0,0.095
2013-11-26,0.095,2.3034,103.73711,37.8061,0.03,0.0,0.007364028136697027,0.0077546391316571945,0.025218873131114927,0.0,0.095
2013-11-27,0.095,2.3052,103.73711,37.8061,0.03,0.0,0.0007811483277043704,0.007749778751165193,0.025218873131114927,0.0,0.095
2013-11-28,0.1,2.3202,103.73711,37.8061,0.03,0.0050000000000000044,0.006485948278795072,0.007119435810972826,0.025218873131114927,0.0,0.1
2013-11-29,0.1,2.3243,103.73711,37.8061,0.03,0.0,0.0017655295790752236,0.007129304997997941,0.025218873131114927,0.0,0.1
2013-11-30,0.1,2.3243,103.73711,37.8061,0.03,0.0,0.0,0.007129304997997941,0.025218873131114927,0.0,0.1
2013-12-01,0.1,2.3243,102.32062,38.1539,0.03,0.0,0.0,0.007122111480744313,0.04483554968105752,0.0,0.1
2013-12-02,0.1,2.3443,102.32062,38.1539,0.03,0.0,0.008567931435090563,0.00706354331120672,0.04483554968105752,0.0,0.1
2013-12-03,0.1,2.3552,102.32062,38.1539,0.03,0.0,0.004638799679084772,0.0069977232098134765,0.04483554968105752,0.0,0.1
2013-12-04,0.1,2.3734,102.32062,38.1539,0.03,0.0,0.007697876696481717,0.00716441948005873,0.04483554968105752,0.0,0.1
2013-12-05,0.1,2.3741,102.32062,38.1539,0.03,0.0,0.0002948920505835281,0.007162644623339374,0.04483554968105752,0.0,0.1
2013-12-06,0.1,2.3519,102.32062,38.1539,0.03,0.0,-0.009394906173780885,0.007528606626647841,0.04483554968105752,0.0,0.1
2013-12-07,0.1,2.3519,102.32062,38.1539,0.03,0.0,0.0,0.007528606626647841,0.04483554968105752,0.0,0.1
2013-12-08,0.1,2.3519,102.32062,38.1539,0.03,0.0,0.0,0.00578934049788992,0.04483554968105752,0.0,0.1
2013-12-09,0.1,2.3218,102.32062,38.1539,0.03,0.0,-0.012880765203905903,0.006343932476395141,0.04483554968105752,0.0,0.1
2013-12-10,0.1,2.3096,102.32062,38.1539,0.03,0.0,-0.005268397555210032,0.00649755095823534,0.04483554968105752,0.0,0.1
2013-12-11,0.1,2.3256,102.32062,38.1539,0.03,0.0,0.006903720895940831,0.0057538893906811436,0.04483554968105752,0.0,0.1
2013-12-12,0.1,2.3333,102.32062,38.1539,0.03,0.0,0.003305504308346973,0.005529685143858856,0.04483554968105752,0.0,0.1
2013-12-13,0.1,2.3348,102.32062,38.1539,0.03,0.0,0.0006426597766227643,0.005525902262064018,0.04483554968105752,0.0,0.1
2013-12-14,0.1,2.3348,102.32062,38.1539,0.03,0.0,0.0,0.005525902262064018,0.04483554968105752,0.0,0.1
2013-12-15,0.1,2.3348,102.32062,38.1539,0.03,0.0,0.0,0.005493451711296643,0.04483554968105752,0.0,0.1
2013-12-16,0.1,2.3249,102.32062,38.1539,0.03,0.0,-0.004249206985856364,0.00540341988501614,0.04483554968105752,0.0,0.1
2013-12-17,0.1,2.3215,102.32062,38.1539,0.03,0.0,-0.0014634988838032417,0.005419784124198177,0.04483554968105752,0.0,0.1
2013-12-18,0.1,2.3268,102.32062,38.1539,0.03,0.0,0.0022804045766300516,0.005248151515332652,0.04483554968105752,0.0,0.1
2013-12-19,0.1,2.3522,102.32062,38.1539,0.03,0.0,0.010857127380329805,0.005764517355169572,0.04483554968105752,0.0,0.1
2013-12-20,0.1,2.3811,102.32062,38.1539,0.03,0.0,0.012211505348003441,0.006318133570853055,0.04483554968105752,0.0,0.1
2013-12-21,0.1,2.3811,102.32062,38.1539,0.03,0.0,0.0,0.006318133570853055,0.04483554968105752,0.0,0.1
2013-12-22,0.1,2.3811,102.32062,38.1539,0.03,0.0,0.0,0.006078710106149821,0.04483554968105752,0.0,0.1
2013-12-23,0.1,2.37,102.32062,38.1539,0.03,0.0,-0.004672610635762608,0.006123924233364535,0.04483554968105752,0.0,0.1
2013-12-24,0.1,2.3543,102.32062,38.1539,0.03,0.0,-0.006646511778272576,0.006053111486751979,0.04483554968105752,0.0,0.1
2013-12-25,0.1,2.3543,102.32062,38.1539,0.03,0.0,0.0,0.006051678454173351,0.04483554968105752,0.0,0.1
2013-12-26,0.1,2.3501,102.32062,38.1539,0.03,0.0,-0.0017855629265718191,0.005685786080693647,0.04483554968105752,0.0,0.1
2013-12-27,0.1,2.3532,102.32062,38.1539,0.03,0.0,0.0013182235659684196,0.005693888038141697,0.04483554968105752,0.0,0.1
2013-12-28,0.1,2.3532,102.32062,38.1539,0.03,0.0,0.0,0.005693888038141697,0.04483554968105752,0.0,0.1
2013-12-29,0.1,2.3532,102.32062,38.1539,0.03,0.0,0.0,0.004818086868346645,0.04483554968105752,0.0,0.1
2013-12-30,0.1,2.342,102.32062,38.1539,0.03,0.0,-0.004770838832638262,0.004786985558902743,0.04483554968105752,0.0,0.1
2013-12-31,0.1,2.342,102.32062,38.1539,0.03,0.0,0.0,0.004559330913627324,0.04483554968105752,0.0,0.1
2014-01-01,0.1,2.342,100.1761,38.3637,0.03,0.0,0.0,0.004506209954088052,0.024375314313855645,0.0,0.1
2014-01-02,0.1,2.3969,100.1761,38.3637,0.03,0.0,0.02317097059128206,0.006838485988686779,0.024375314313855645,0.0,0.1
2014-01-03,0.1,2.3734,100.1761,38.3637,0.03,0.0,-0.009852709517905988,0.007278730283347839,0.024375314313855645,0.0,0.1
2014-01-04,0.1,2.3734,100.1761,38.3637,0.03,0.0,0.0,0.007278730283347839,0.024375314313855645,0.0,0.1
2014-01-05,0.1,2.3734,100.1761,38.3637,0.03,0.0,0.0,0.007184384673054668,0.024375314313855645,0.0,0.1
2014-01-06,0.1,2.3783,100.1761,38.3637,0.03,0.0,0.002062420496612814,0.0071631463036033365,0.024375314313855645,0.0,0.1
2014-01-07,0.1,2.3628,100.1761,38.3637,0.03,0.0,-0.006538590294571315,0.007362366832403566,0.024375314313855645,0.0,0.1
2014-01-08,0.1,2.3773,100.1761,38.3637,0.03,0.0,0.006118033471146716,0.007091843950328254,0.024375314313855645,0.0,0.1
2014-01-09,0.1,2.3954,100.1761,38.3637,0.03,0.0,0.00758484160917934,0.006758387823718074,0.024375314313855645,0.0,0.1
2014-01-10,0.1,2.3813,100.1761,38.3637,0.03,0.0,-0.005903674483508983,0.00689960311702289,0.024375314313855645,0.0,0.1
2014-01-11,0.1,2.3813,100.1761,38.3637,0.03,0.0,0.0,0.00689960311702289,0.024375314313855645,0.0,0.1
2014-01-12,0.1,2.3813,100.1761,38.3637,0.03,0.0,0.0,0.006811452197614259,0.024375314313855645,0.0,0.1
2014-01-13,0.1,2.3485,100.1761,38.3637,0.03,0.0,-0.013869730562847531,0.0073647170952707095,0.024375314313855645,0.0,0.1
2014-01-14,0.1,2.3611,100.1761,38.3637,0.03,0.0,0.005350785655868151,0.0074659271486020775,0.024375314313855645,0.0,0.1
2014-01-15,0.1,2.3465,100.1761,38.3637,0.03,0.0,-0.006202755888445545,0.007590318121549991,0.024375314313855645,0.0,0.1
2014-01-16,0.105,2.3677,100.1761,38.3637,0.03,0.0049999999999999906,0.00899416355448181,0.007854042394133353,0.024375314313855645,0.0,0.105
2014-01-17,0.105,2.3595,100.1761,38.3637,0.03,0.0,-0.0034692876225116648,0.007899363630598427,0.024375314313855645,0.0,0.105
2014-01-18,0.105,2.3595,100.1761,38.3637,0.03,0.0,0.0,0.007899363630598427,0.024375314313855645,0.0,0.105
2014-01-19,0.105,2.3595,100.1761,38.3637,0.03,0.0,0.0,0.007815047820717635,0.024375314313855645,0.0,0.105
2014-01-20,0.105,2.3329,100.1761,38.3637,0.03,0.0,-0.011337603329849254,0.00824295202792407,0.024375314313855645,0.0,0.105
2014-01-21,0.105,2.3602,100.1761,38.3637,0.03,0.0,0.011634232355055164,0.008657506217394481,0.024375314313855645,0.0,0.105
2014-01-22,0.105,2.3595,100.1761,38.3637,0.03,0.0,-0.0002966290252060013,0.006797522991040041,0.024375314313855645,0.0,0.105
2014-01-23,0.105,2.3755,100.1761,38.3637,0.03,0.0,0.006758209460533742,0.006644525264994078,0.024375314313855645,0.0,0.105
2014-01-24,0.105,2.4123,100.1761,38.3637,0.03,0.0,0.015372707595236922,0.007476240083324049,0.024375314313855645,0.0,0.105
2014-01-25,0.105,2.4123,100.1761,38.3637,0.03,0.0,0.0,0.007476240083324049,0.024375314313855645,0.0,0.105
2014-01-26,0.105,2.4123,100.1761,38.3637,0.03,0.0,0.0,0.007472320132306286,0.024375314313855645,0.0,0.105
2014-01-27,0.105,2.4038,100.1761,38.3637,0.03,0.0,-0.0035298307035246707,0.007347963772179258,0.024375314313855645,0.0,0.105
2014-01-28,0.105,2.4159,100.1761,38.3637,0.03,0.0,0.005021069950920549,0.0073106507048228105,0.024375314313855645,0.0,0.105
2014-01-29,0.105,2.439,100.1761,38.3637,0.03,0.0,0.009516230746311288,0.007416901684576172,0.024375314313855645,0.0,0.105
2014-01-30,0.105,2.4218,100.1761,38.3637,0.03,0.0,-0.0070770538956542745,0.007477957744190582,0.024375314313855645,0.0,0.105
2014-01-31,0.105,2.4257,100.1761,38.3637,0.03,0.0,0.001609077190909354,0.0074770639883351,0.024375314313855645,0.0,0.105
2014-02-01,0.105,2.4257,100.74587,38.6284,0.03,0.0,0.0,0.0074770639883351,0.05429446652187431,0.0,0.105
2014-02-02,0.105,2.4257,100.74587,38.6284,0.03,0.0,0.0,0.006627744592686041,0.05429446652187431,0.0,0.105
2014-02-03,0.105,2.4084,100.74587,38.6284,0.03,0.0,-0.007157515920882705,0.006843534063336177,0.05429446652187431,0.0,0.105
2014-02-04,0.105,2.4171,100.74587,38.6284,0.03,0.0,0.003605847860967156,0.006649524534353921,0.05429446652187431,0.0,0.105
2014-02-05,0.105,2.4101,100.74587,38.6284,0.03,0.0,-0.0029002340514686525,0.006471838578225599,0.05429446652187431,0.0,0.105
2014-02-06,0.105,2.4035,100.74587,38.6284,0.03,0.0,-0.002742232065775905,0.006448076741935976,0.05429446652187431,0.0,0.105
2014-02-07,0.105,2.3811,100.74587,38.6284,0.03,0.0,-0.009363442569075902,0.006846307835975021,0.05429446652187431,0.0,0.105
2014-02-08,0.105,2.3811,100.74587,38.6284,0.03,0.0,0.0,0.006846307835975021,0.05429446652187431,0.0,0.105
2014-02-09,0.105,2.3811,100.74587,38.6284,0.03,0.0,0.0,0.006262951245347513,0.05429446652187431,0.0,0.105
2014-02-10,0.105,2.393,100.74587,38.6284,0.03,0.0,0.004985243143433593,0.005831632952731425,0.05429446652187431,0.0,0.105
2014-02-11,0.105,2.407,100.74587,38.6284,0.03,0.0,0.0058333498746986935,0.0059371790510464005,0.05429446652187431,0.0,0.105
2014-02-12,0.105,2.408,100.74587,38.6284,0.03,0.0,0.0004153686456396348,0.005780555189794676,0.05429446652187431,0.0,0.105
2014-02-13,0.105,2.4232,100.74587,38.6284,0.03,0.0,0.00629245328431583,0.004846988255513477,0.05429446652187431,0.0,0.105
2014-02-14,0.105,2.3919,100.74587,38.6284,0.03,0.0,-0.013000951536468084,0.005679174196667472,0.05429446652187431,0.0,0.105
2014-02-15,0.105,2.3919,100.74587,38.6284,0.03,0.0,0.0,0.005679174196667472,0.05429446652187431,0.0,0.105
2014-02-16,0.105,2.3919,100.74587,38.6284,0.03,0.0,0.0,0.005632249399333262,0.05429446652187431,0.0,0.105
2014-02-17,0.105,2.3864,100.74587,38.6284,0.03,0.0,-0.0023020749760207008,0.005508343399990756,0.05429446652187431,0.0,0.105
2014-02-18,0.105,2.3977,100.74587,38.6284,0.03,0.0,0.004723990307186306,0.005136128669648788,0.05429446652187431,0.0,0.105
2014-02-19,0.105,2.398,100.74587,38.6284,0.03,0.0,0.00012511207973460935,0.004924984225712037,0.05429446652187431,0.0,0.105
2014-02-20,0.105,2.3793,100.74587,38.6284,0.03,0.0,-0.007828729830075914,0.005159454314621713,0.05429446652187431,0.0,0.105
2014-02-21,0.105,2.3619,100.74587,38.6284,0.03,0.0,-0.00733994689885251,0.005344865952324689,0.05429446652187431,0.0,0.105
2014-02-22,0.105,2.3619,100.74587,38.6284,0.03,0.0,0.0,0.005344865952324689,0.05429446652187431,0.0,0.105
2014-02-23,0.105,2.3619,100.74587,38.6284,0.03,0.0,0.0,0.005171125226762208,0.05429446652187431,0.0,0.105
2014-02-24,0.105,2.3385,100.74587,38.6284,0.03,0.0,-0.00995668169259033,0.005422004897173733,0.05429446652187431,0.0,0.105
2014-02-25,0.105,2.3361,100.74587,38.6284,0.03,0.0,-0.0010268259148906997,0.005415501114229745,0.05429446652187431,0.0,0.105
2014-02-26,0.105,2.3448,100.74587,38.6284,0.03,0.0,0.003717238145632671,0.005532588975493454,0.05429446652187431,0.0,0.105
2014-02-27,0.1075,2.3431,100.74587,38.6284,0.03,0.0025000000000000022,-0.0007252714752956438,0.0051913946525020405,0.05429446652187431,0.0,0.1075
2014-02-28,0.1075,2.3327,100.74587,38.6284,0.03,0.0,-0.004448443966876768,0.005250081083187557,0.05429446652187431,0.0,0.1075
2014-03-01,0.1075,2.3327,104.60675,38.9838,0.03,0.0,0.0,0.005250081083187557,0.006881484990830078,0.0,0.1075
2014-03-02,0.1075,2.3327,104.60675,38.9838,0.03,0.0,0.0,0.005064690015397192,0.006881484990830078,0.0,0.1075
2014-03-03,0.1075,2.3327,104.60675,38.9838,0.03,0.0,0.0,0.0047944798911245,0.006881484990830078,0.0,0.1075
2014-03-04,0.1075,2.3327,104.60675,38.9838,0.03,0.0,0.0,0.004786330177844724,0.006881484990830078,0.0,0.1075
2014-03-05,0.1075,2.3234,104.60675,38.9838,0.03,0.0,-0.003994764875135985,0.004434668335567595,0.006881484990830078,0.0,0.1075
2014-03-06,0.1075,2.3088,104.60675,38.9838,0.03,0.0,-0.006303721059767905,0.0037717486679494845,0.006881484990830078,0.0,0.1075
2014-03-07,0.1075,2.3376,104.60675,38.9838,0.03,0.0,0.012396852976828502,0.004921108983354076,0.006881484990830078,0.0,0.1075
2014-03-08,0.1075,2.3376,104.60675,38.9838,0.03,0.0,0.0,0.004921108983354076,0.006881484990830078,0.0,0.1075
2014-03-09,0.1075,2.3376,104.60675,38.9838,0.03,0.0,0.0,0.004919621019390983,0.006881484990830078,0.0,0.1075
2014-03-10,0.1075,2.3404,104.60675,38.9838,0.03,0.0,0.0011970929176458207,0.004763119028980924,0.006881484990830078,0.0,0.1075
2014-03-11,0.1075,2.3455,104.60675,38.9838,0.03,0.0,0.002176743854431707,0.004815180825411936,0.006881484990830078,0.0,0.1075
2014-03-12,0.1075,2.3643,104.60675,38.9838,0.03,0.0,0.007983396259200803,0.004949642443083705,0.006881484990830078,0.0,0.1075
2014-03-13,0.1075,2.348,104.60675,38.9838,0.03,0.0,-0.006918093079726598,0.004918939411103543,0.006881484990830078,0.0,0.1075
2014-03-14,0.1075,2.3631,104.60675,38.9838,0.03,0.0,0.0064104144294013015,0.005142934904095879,0.006881484990830078,0.0,0.1075
2014-03-15,0.1075,2.3631,104.60675,38.9838,0.03,0.0,0.0,0.005142934904095879,0.006881484990830078,0.0,0.1075
2014-03-16,0.1075,2.3631,104.60675,38.9838,0.03,0.0,0.0,0.004576529293205625,0.006881484990830078,0.0,0.1075
2014-03-17,0.1075,2.3513,104.60675,38.9838,0.03,0.0,-0.0050059497038280245,0.004731336062878103,0.006881484990830078,0.0,0.1075
2014-03-18,0.1075,2.3516,104.60675,38.9838,0.03,0.0,0.00012758085453943273,0.004663449612970959,0.006881484990830078,0.0,0.1075
2014-03-19,0.1075,2.3333,104.60675,38.9838,0.03,0.0,-0.007812372975086751,0.00499081047702967,0.006881484990830078,0.0,0.1075
2014-03-20,0.1075,2.3414,104.60675,38.9838,0.03,0.0,0.003465466492559097,0.004950607775414398,0.006881484990830078,0.0,0.1075
2014-03-21,0.1075,2.3239,104.60675,38.9838,0.03,0.0,-0.007502232259452147,0.005241152743656339,0.006881484990830078,0.0,0.1075
2014-03-22,0.1075,2.3239,104.60675,38.9838,0.03,0.0,0.0,0.005241152743656339,0.006881484990830078,0.0,0.1075
2014-03-23,0.1075,2.3239,104.60675,38.9838,0.03,0.0,0.0,0.005241152743656339,0.006881484990830078,0.0,0.1075
2014-03-24,0.1075,2.3242,104.60675,38.9838,0.03,0.0,0.00012908500265317865,0.005241477183031029,0.006881484990830078,0.0,0.1075
2014-03-25,0.1075,2.3118,104.60675,38.9838,0.03,0.0,-0.005349451928606446,0.005301741422727767,0.006881484990830078,0.0,0.1075
2014-03-26,0.1075,2.3113,104.60675,38.9838,0.03,0.0,-0.0002163050775234021,0.005107088486923234,0.006881484990830078,0.0,0.1075
2014-03-27,0.1075,2.2824,104.60675,38.9838,0.03,0.0,-0.012582615883353214,0.004982652096787118,0.006881484990830078,0.0,0.1075
2014-03-28,0.1075,2.2597,104.60675,38.9838,0.03,0.0,-0.00999545980697046,0.005344633220941547,0.006881484990830078,0.0,0.1075
2014-03-29,0.1075,2.2597,104.60675,38.9838,0.03,0.0,0.0,0.005344633220941547,0.006881484990830078,0.0,0.1075
2014-03-30,0.1075,2.2597,104.60675,38.9838,0.03,0.0,0.0,0.0053171768667517345,0.006881484990830078,0.0,0.1075
2014-03-31,0.1075,2.2624,104.60675,38.9838,0.03,0.0,0.0011941356099338853,0.0052833728503593694,0.006881484990830078,0.0,0.1075
2014-04-01,0.1075,2.2614,103.66934,39.245,0.032,0.0,-0.0004421062011087693,0.004773198867154661,-0.014016237877824467,0.0,0.1075
2014-04-02,0.1075,2.2705,103.66934,39.245,0.032,0.0,0.0040159810368610395,0.004833163139267315,-0.014016237877824467,0.0,0.1075
2014-04-03,0.11,2.2805,103.66934,39.245,0.032,0.0025000000000000022,0.004394645613749224,0.004674007021677423,-0.014016237877824467,0.0,0.11
2014-04-04,0.11,2.2414,103.66934,39.245,0.032,0.0,-0.01729404653382749,0.005793275638764238,-0.014016237877824467,0.0,0.11
2014-04-05,0.11,2.2414,103.66934,39.245,0.032,0.0,0.0,0.005793275638764238,-0.014016237877824467,0.0,0.11
2014-04-06,0.11,2.2414,103.66934,39.245,0.032,0.0,0.0,0.0057939831857628694,-0.014016237877824467,0.0,0.11
2014-04-07,0.11,2.232,103.66934,39.245,0.032,0.0,-0.004202626116726041,0.0057756983339321485,-0.014016237877824467,0.0,0.11
2014-04-08,0.11,2.1968,103.66934,39.245,0.032,0.0,-0.01589628848749497,0.006407274326160872,-0.014016237877824467,0.0,0.11
2014-04-09,0.11,2.2105,103.66934,39.245,0.032,0.0,0.006216978252591303,0.006580911609062153,-0.014016237877824467,0.0,0.11
2014-04-10,0.11,2.1982,103.66934,39.245,0.032,0.0,-0.005579890631497996,0.006523583797094464,-0.014016237877824467,0.0,0.11
2014-04-11,0.11,2.2053,103.66934,39.245,0.032,0.0,0.0032247104133516337,0.006634822582853489,-0.014016237877824467,0.0,0.11
2014-04-12,0.11,2.2053,103.66934,39.245,0.032,0.0,0.0,0.006634822582853489,-0.014016237877824467,0.0,0.11
2014-04-13,0.11,2.2053,103.66934,39.245,0.032,0.0,0.0,0.00663207063827541,-0.014016237877824467,0.0,0.11
2014-04-14,0.11,2.209,103.66934,39.245,0.032,0.0,0.001676370371965544,0.006666185556375197,-0.014016237877824467,0.0,0.11
2014-04-15,0.11,2.2251,103.66934,39.245,0.032,0.0,0.007261933990504884,0.006989583103166387,-0.014016237877824467,0.0,0.11
2014-04-16,0.11,2.2336,103.66934,39.245,0.032,0.0,0.0038127751574314208,0.0066226160175371085,-0.014016237877824467,0.0,0.11
2014-04-17,0.11,2.2476,103.66934,39.245,0.032,0.0,0.006248346669989667,0.00646597950504387,-0.014016237877824467,0.0,0.11
2014-04-18,0.11,2.2476,103.66934,39.245,0.032,0.0,0.0,0.00646597950504387,-0.014016237877824467,0.0,0.11
2014-04-19,0.11,2.2476,103.66934,39.245,0.032,0.0,0.0,0.00646597950504387,-0.014016237877824467,0.0,0.11
2014-04-20,0.11,2.2476,103.66934,39.245,0.032,0.0,0.0,0.00645727060362997,-0.014016237877824467,0.0,0.11
2014-04-21,0.11,2.2476,103.66934,39.245,0.032,0.0,0.0,0.006457616728385108,-0.014016237877824467,0.0,0.11
2014-04-22,0.11,2.2443,103.66934,39.245,0.032,0.0,-0.0014693116915741342,0.006380414957569634,-0.014016237877824467,0.0,0.11
2014-04-23,0.11,2.242,103.66934,39.245,0.032,0.0,-0.0010253439143636921,0.006272173941371205,-0.014016237877824467,0.0,0.11
2014-04-24,0.11,2.2223,103.66934,39.245,0.032,0.0,-0.008825629044682218,0.005316824293871662,-0.014016237877824467,0.0,0.11
2014-04-25,0.11,2.2319,103.66934,39.245,0.032,0.0,0.004310545042716627,0.005421421949750733,-0.014016237877824467,0.0,0.11
2014-04-26,0.11,2.2319,103.66934,39.245,0.032,0.0,0.0,0.005421421949750733,-0.014016237877824467,0.0,0.11
2014-04-27,0.11,2.2319,103.66934,39.245,0.032,0.0,0.0,0.005339447880072822,-0.014016237877824467,0.0,0.11
2014-04-28,0.11,2.2364,103.66934,39.245,0.032,0.0,0.0020141895223506584,0.0038188612667448226,-0.014016237877824467,0.0,0.11
2014-04-29,0.11,2.2193,103.66934,39.245,0.032,0.0,-0.007675599323806978,0.004055692382394384,-0.014016237877824467,0.0,0.11
2014-04-30,0.11,2.2354,103.66934,39.245,0.032,0.0,0.00722835212282778,0.00410613581706378,-0.014016237877824467,0.0,0.11
