Date,usdbrl,usdbrl_return,usdbrl_vol_20d,usdbrl_zscore,vix,vix_change,vix_pct_change,vix_zscore,vix_high,selic_proxy,selic_change
2014-08-15,2.2639000415802,-0.006428358759552732,0.006089674695779177,1.2179514347626295,13.149999618530273,0.7299995422363281,0.05877613025378947,0.4235244305928644,0.0,0.02199999988079071,-0.006000000983476639
2014-08-18,2.2455999851226807,-0.008116268680308942,0.005366349389654343,0.4796312951015749,12.319999694824219,-0.8299999237060547,-0.06311786675160536,-0.06955276100294965,0.0,0.02199999988079071,0.0
2014-08-19,2.255199909210205,0.00426588111934761,0.005398344554482085,0.832463790451662,12.210000038146973,-0.1099996566772461,-0.008928543782631637,-0.14099835185920437,0.0,0.02500000037252903,0.0030000004917383194
2014-08-20,2.243499994277954,-0.0052014766763842256,0.005438297536753116,0.36551204948300986,11.779999732971191,-0.43000030517578125,-0.035217060100930175,-0.3940627094834402,0.0,0.02500000037252903,0.0
2014-08-21,2.2572999000549316,0.006132220647614484,0.005539805109215988,0.8820284472554346,11.760000228881836,-0.01999950408935547,-0.0016977508100767258,-0.4079969218337388,0.0,0.014999999664723873,-0.010000000707805157
2014-08-22,2.2667999267578125,0.004199748471481557,0.005579046679104942,1.2107484134519728,11.470000267028809,-0.28999996185302734,-0.024659860221839525,-0.5790437408218754,0.0,0.014999999664723873,0.0
2014-08-25,2.272900104522705,0.002687482165973283,0.005572861495321214,1.3985988427838554,11.699999809265137,0.22999954223632812,0.020052269998412697,-0.4454931621489522,0.0,0.014999999664723873,0.0
2014-08-26,2.282900094985962,0.004390011012545698,0.00558848238725545,1.755505211586174,11.630000114440918,-0.06999969482421875,-0.005982879997039503,-0.4837692654943995,0.0,0.02500000037252903,0.010000000707805157
2014-08-27,2.2585999965667725,-0.01070145539365235,0.006181070845996515,0.8661041172483656,11.779999732971191,0.14999961853027344,0.012897645490477672,-0.3924843096926757,0.0,0.02500000037252903,0.0
2014-08-28,2.2435998916625977,-0.006663480422627469,0.006174738396305827,0.321238106247062,12.050000190734863,0.2700004577636719,0.022920243114094907,-0.2381559935911722,0.0,0.02199999988079071,-0.0030000004917383194
2014-08-29,2.2372000217437744,-0.00285657668024956,0.005951424986483892,0.0857282260982375,12.09000015258789,0.039999961853027344,0.0033194988564217986,-0.22992190108861515,0.0,0.017999999225139618,-0.0040000006556510925
2014-09-01,2.231600046157837,-0.002506256011509656,0.0059280488522832015,-0.1256164942991192,12.09000015258789,0.0,0.0,-0.24035855466746478,0.0,0.017999999225139618,0.0
2014-09-02,2.2430999279022217,0.005139967876838737,0.006055146109345632,0.3125213372959445,12.25,0.15999984741210938,0.013234064962179604,-0.15875947742088733,0.0,0.019999999552965164,0.0020000003278255463
2014-09-03,2.239799976348877,-0.0014722399428399042,0.005572424899506936,0.17069153067310047,12.359999656677246,0.1099996566772461,0.008979563810387337,-0.10073686922358183,0.0,0.019999999552965164,0.0
2014-09-04,2.2339999675750732,-0.0025928794742585844,0.0055745277174463195,-0.05891970113964612,12.640000343322754,0.2800006866455078,0.02265377786594369,0.06652207784890982,0.0,0.019999999552965164,0.0
2014-09-05,2.239300012588501,0.002369636517554344,0.004999904744021043,0.1408745550439439,12.09000015258789,-0.5500001907348633,-0.04351267213575738,-0.26262955171845104,0.0,0.019999999552965164,0.0
2014-09-08,2.237799882888794,-0.000670134591976543,0.004836297553221211,0.07037773136260125,12.65999984741211,0.5699996948242188,0.04714637614807704,0.07930823147001302,0.0,0.019999999552965164,0.0
2014-09-09,2.265000104904175,0.012081617192009947,0.005610465271903397,1.1065066769541188,13.5,0.8400001525878906,0.06635072375293904,0.5677626883586613,0.0,0.014999999664723873,-0.004999999888241291
2014-09-10,2.2832000255584717,0.00800317368427461,0.005897276650751173,1.7622831036318964,12.880000114440918,-0.619999885559082,-0.04592591744882091,0.17586676622989306,0.0,0.014999999664723873,0.0
2014-09-11,2.2852001190185547,0.0008756210159255212,0.005890571866953009,1.7551840024248817,12.800000190734863,-0.07999992370605469,-0.006211174145593357,0.10670583965039185,0.0,0.009999999776482582,-0.004999999888241291
2014-09-12,2.2948999404907227,0.004235643696825186,0.005744917825316585,2.005106645707912,13.3100004196167,0.5100002288818359,0.039843767287675025,0.39787099514026325,0.0,0.009999999776482582,0.0
2014-09-15,2.271899938583374,-0.010072784874736595,0.005916676804367862,1.136882301468938,14.119999885559082,0.8099994659423828,0.06085645682990215,0.8692335306440981,0.0,0.009999999776482582,0.0
2014-09-16,2.3394999504089355,0.029320751354248102,0.008724081698549989,3.185678564974654,12.729999542236328,-1.390000343322754,-0.09844195145811196,0.00041390485888718174,0.0,0.014999999664723873,0.004999999888241291
2014-09-17,2.333699941635132,-0.002482244237725925,0.008629324832539363,2.7477807620108696,12.649999618530273,-0.07999992370605469,-0.006284361868248767,-0.060526607174423534,0.0,0.013000000268220901,-0.0019999993965029716
2014-09-18,2.355299949645996,0.00921312062204713,0.008734379506343724,3.0861288154853086,12.029999732971191,-0.619999885559082,-0.04901185013878406,-0.4526569745073629,0.0,0.009999999776482582,-0.0030000004917383194
2014-09-19,2.3631999492645264,0.00334852481484341,0.008725806902017944,3.023733661427198,12.109999656677246,0.07999992370605469,0.0066500353683962565,-0.413995977882155,0.0,0.007000000216066837,-0.0029999995604157448
2014-09-22,2.365000009536743,0.0007614146503392258,0.008729404966069677,2.8372332405208023,13.6899995803833,1.5799999237060547,0.13047068278279172,0.5593518028335738,0.0,0.003000000026077032,-0.004000000189989805
2014-09-23,2.395699977874756,0.012897428521062146,0.00905395432281212,3.2289415111239808,14.930000305175781,1.2400007247924805,0.09057711926955103,1.2949615926531708,0.0,0.007000000216066837,0.004000000189989805
2014-09-24,2.4096999168395996,0.005826769418224586,0.008533417121164556,3.197560865216346,13.270000457763672,-1.6599998474121094,-0.11118551999202819,0.23096619005344698,0.0,0.007000000216066837,0.0
2014-09-25,2.3794000148773193,-0.012653862602793182,0.008992046025287938,2.3861870259307927,15.640000343322754,2.369999885559082,0.17859832734010972,1.6807515335126342,0.0,0.004999999888241291,-0.0020000003278255463
2014-09-26,2.4251999855041504,0.01906562792542233,0.009566279553786356,3.0081560309924096,14.850000381469727,-0.7899999618530273,-0.05051150540353444,1.1466976280685042,0.0,0.004999999888241291,0.0
2014-09-29,2.419800043106079,-0.002229079299119771,0.009556500987129325,2.6838355901107684,15.979999542236328,1.1299991607666016,0.07609421762551927,1.7934389825855483,0.0,0.004999999888241291,0.0
2014-09-30,2.44350004196167,0.009746544961703072,0.009639351111600108,2.8370311785329685,16.309999465942383,0.3299999237060547,0.020650809334120446,1.9036700586555804,0.0,0.013000000268220901,0.00800000037997961
2014-10-01,2.4358999729156494,-0.0031151679177525917,0.009697762892440717,2.522773834064537,16.709999084472656,0.39999961853027344,0.024524808806127174,2.038207425341415,0.0,0.013000000268220901,0.0
2014-10-02,2.4816999435424805,0.018627499478474526,0.010069570985085425,2.955201311410153,16.15999984741211,-0.5499992370605469,-0.032914378647190934,1.6368405127581005,0.0,0.009999999776482582,-0.0030000004917383194
2014-10-03,2.4921000003814697,0.004181942222503065,0.01005035156470249,2.841946546673281,14.550000190734863,-1.609999656677246,-0.09962869256679319,0.6706571089305658,0.0,0.009999999776482582,0.0
2014-10-06,2.454900026321411,-0.015039690742772394,0.010974374469475537,2.1962833102150254,15.460000038146973,0.9099998474121094,0.06254294401944938,1.1634803598733625,0.0,0.009999999776482582,0.0
